filename,date,isCompleteData,original_count,predicted_count
DOGE_20240713_Latest3,2024-07-13,False,3,77
DOGE_20240714_Latest15,2024-07-14,False,15,383
DOGE_20240715_Latest9,2024-07-15,False,9,230
DOGE_20240716_Latest1165,2024-07-16,False,1165,2467
DOGE_20240717_Latest1888,2024-07-17,False,1888,2046
DOGE_20240718_Latest479,2024-07-18,False,479,1512
DOGE_20240719_Latest185,2024-07-19,False,185,1473
DOGE_20240720_Latest414,2024-07-20,False,414,1899
DOGE_20240721,2024-07-21,True,2744,2744
DOGE_20240722_Latest1152,2024-07-22,False,1152,2439
DOGE_20240723_Latest1236,2024-07-23,False,1236,2192
DOGE_20240724_Latest1167,2024-07-24,False,1167,1939
DOGE_20240725_Latest1116,2024-07-25,False,1116,1854
DOGE_20240726_Latest1356,2024-07-26,False,1356,2031
DOGE_20240727_Latest1406,2024-07-27,False,1406,2336
DOGE_20240728_Latest1114,2024-07-28,False,1114,2359
DOGE_20240729_Latest8,2024-07-29,False,8,204
DOGE_20240730_Latest745,2024-07-30,False,745,2015
DOGE_20240731_Latest1246,2024-07-31,False,1246,2209
DOGE_20240801_Latest12,2024-08-01,False,12,306
DOGE_20240802_Latest18,2024-08-02,False,18,460
DOGE_20240803_Latest37,2024-08-03,False,37,945
DOGE_20240804_Latest67,2024-08-04,False,67,1711
DOGE_20240805_Latest54,2024-08-05,False,54,1379
DOGE_20240806_Latest34,2024-08-06,False,34,868
DOGE_20240807_Latest15,2024-08-07,False,15,383
DOGE_20240808_Latest22,2024-08-08,False,22,562
DOGE_20240809_Latest28,2024-08-09,False,28,715
DOGE_20240810_Latest19,2024-08-10,False,19,485
DOGE_20240812_Latest18,2024-08-12,False,18,460
DOGE_20240814_Latest16,2024-08-14,False,16,409
DOGE_20240816_Latest816,2024-08-16,False,816,2207
DOGE_20240817_Latest105,2024-08-17,False,105,1287
DOGE_20240818_Latest512,2024-08-18,False,512,1917
DOGE_20240819_Latest725,2024-08-19,False,725,2715
DOGE_20240820_Latest419,2024-08-20,False,419,2465
DOGE_20240821_Latest19,2024-08-21,False,19,485
DOGE_20240822_Latest561,2024-08-22,False,561,2101
DOGE_20240823_Latest88,2024-08-23,False,88,2247
DOGE_20240824_Latest33,2024-08-24,False,33,843
DOGE_20240825_Latest39,2024-08-25,False,39,996
DOGE_20240826_Latest28,2024-08-26,False,28,715
DOGE_20240827_Latest223,2024-08-27,False,223,1775
DOGE_20240828_Latest635,2024-08-28,False,635,1717
DOGE_20240829_Latest284,2024-08-29,False,284,3481
DOGE_20240831_Latest91,2024-08-31,False,91,2324
DOGE_20240901_Latest189,2024-09-01,False,189,2316
DOGE_20240902_Latest26,2024-09-02,False,26,664
DOGE_20240903_Latest13,2024-09-03,False,13,332
DOGE_20240904_Latest57,2024-09-04,False,57,1455
DOGE_20240905_Latest308,2024-09-05,False,308,2452
DOGE_20240906_Latest29,2024-09-06,False,29,740
DOGE_20240907_Latest14,2024-09-07,False,14,357
DOGE_20240908_Latest8,2024-09-08,False,8,204
DOGE_20240909_Latest23,2024-09-09,False,23,587
DOGE_20240910_Latest28,2024-09-10,False,28,715
DOGE_20240912_Latest31,2024-09-12,False,31,792
DOGE_20240913_Latest8,2024-09-13,False,8,204
DOGE_20240914_Latest40,2024-09-14,False,40,1021
DOGE_20240916_Latest57,2024-09-16,False,57,1455
DOGE_20240918_Latest9,2024-09-18,False,9,230
DOGE_20240919_Latest135,2024-09-19,False,135,1655
DOGE_20240920_Latest120,2024-09-20,False,120,3064
DOGE_20240921_Latest73,2024-09-21,False,73,1864
DOGE_20240922_Latest25,2024-09-22,False,25,638
DOGE_20240923_Latest204,2024-09-23,False,204,2500
DOGE_20240925_Latest10,2024-09-25,False,10,255
DOGE_20240926_Latest20,2024-09-26,False,20,511
DOGE_20240927_Latest7,2024-09-27,False,7,179
DOGE_20240928_Latest15,2024-09-28,False,15,383
DOGE_20240929_Latest17,2024-09-29,False,17,434
DOGE_20240930_Latest80,2024-09-30,False,80,2043
DOGE_20241001_Latest3191,2024-10-01,False,3191,3458
DOGE_20241002_Latest1849,2024-10-02,False,1849,3279
DOGE_20241003_Latest55,2024-10-03,False,55,1404
DOGE_20241004_Latest48,2024-10-04,False,48,1226
DOGE_20241005_Latest138,2024-10-05,False,138,1691
DOGE_20241006_Latest70,2024-10-06,False,70,1787
DOGE_20241007_Latest200,2024-10-07,False,200,2451
DOGE_20241008_Latest638,2024-10-08,False,638,2927
DOGE_20241009_Latest154,2024-10-09,False,154,1887
DOGE_20241010_Latest518,2024-10-10,False,518,3047
DOGE_20241011_Latest12,2024-10-11,False,12,306
DOGE_20241012_Latest76,2024-10-12,False,76,1941
DOGE_20241013_Latest105,2024-10-13,False,105,2681
DOGE_20241014_Latest87,2024-10-14,False,87,2221
DOGE_20241015_Latest41,2024-10-15,False,41,1047
DOGE_20241016_Latest339,2024-10-16,False,339,4155
DOGE_20241017_Latest55,2024-10-17,False,55,1404
DOGE_20241019_Latest72,2024-10-19,False,72,1838
DOGE_20241020_Latest9,2024-10-20,False,9,230
DOGE_20241022_Latest59,2024-10-22,False,59,1506
DOGE_20241023_Latest58,2024-10-23,False,58,1481
DOGE_20241024_Latest78,2024-10-24,False,78,956
DOGE_20241025_Latest50,2024-10-25,False,50,1277
DOGE_20241026_Latest69,2024-10-26,False,69,1762
DOGE_20241027_Latest191,2024-10-27,False,191,4877
DOGE_20241028_Latest33,2024-10-28,False,33,843
DOGE_20241029_Latest76,2024-10-29,False,76,1941
DOGE_20241031_Latest17,2024-10-31,False,17,434
DOGE_20241101_Latest54,2024-11-01,False,54,1379
DOGE_20241102_Latest530,2024-11-02,False,530,4219
DOGE_20241103_Latest28,2024-11-03,False,28,715
DOGE_20241105_Latest142,2024-11-05,False,142,3626
DOGE_20241106,2024-11-06,True,8261,8261
DOGE_20241107,2024-11-07,True,6633,6633
DOGE_20241108,2024-11-08,True,5384,5384
DOGE_20241109,2024-11-09,True,6275,6275
DOGE_20241110,2024-11-10,True,7969,7969
DOGE_20241111,2024-11-11,True,9605,9605
DOGE_20241112,2024-11-12,True,12745,12745
DOGE_20241113,2024-11-13,True,14830,14830
DOGE_20241114,2024-11-14,True,10458,10458
DOGE_20241115,2024-11-15,True,15629,15629
DOGE_20241116,2024-11-16,True,6282,6282
DOGE_20241117_Latest650,2024-11-17,False,650,3824
DOGE_20241118,2024-11-18,True,10800,10800
DOGE_20241119_Latest1531,2024-11-19,False,1531,9007
DOGE_20241120_Latest622,2024-11-20,False,622,7623
DOGE_20241121_Latest336,2024-11-21,False,336,4118
DOGE_20241122_Latest337,2024-11-22,False,337,8605
DOGE_20241123_Latest170,2024-11-23,False,170,4341
DOGE_20241124_Latest31,2024-11-24,False,31,792
DOGE_20241125_Latest294,2024-11-25,False,294,7507
DOGE_20241126_Latest233,2024-11-26,False,233,5949
DOGE_20241128_Latest8,2024-11-28,False,8,204
DOGE_20241129_Latest17,2024-11-29,False,17,434
DOGE_20241130_Latest381,2024-11-30,False,381,4669
DOGE_20241201,2024-12-01,True,5681,5681
DOGE_20241202,2024-12-02,True,8864,8864
DOGE_20241203_Latest3643,2024-12-03,False,3643,7713
DOGE_20241204_Latest823,2024-12-04,False,823,6552
DOGE_20241205_Latest195,2024-12-05,False,195,4979
DOGE_20241206_Latest280,2024-12-06,False,280,7149
DOGE_20241207_Latest249,2024-12-07,False,249,6358
DOGE_20241208_Latest110,2024-12-08,False,110,2809
DOGE_20241209_Latest286,2024-12-09,False,286,7303
DOGE_20241210_Latest128,2024-12-10,False,128,3268
DOGE_20241211_Latest118,2024-12-11,False,118,3013
DOGE_20241212_Latest343,2024-12-12,False,343,4204
DOGE_20241213_Latest128,2024-12-13,False,128,3268
DOGE_20241214_Latest17,2024-12-14,False,17,434
DOGE_20241215_Latest641,2024-12-15,False,641,5103
DOGE_20241216_Latest55,2024-12-16,False,55,1404
DOGE_20241217_Latest359,2024-12-17,False,359,4400
DOGE_20241218_Latest519,2024-12-18,False,519,4132
DOGE_20241219_Latest183,2024-12-19,False,183,2243
DOGE_20241220_Latest65,2024-12-20,False,65,1660
DOGE_20241221_Latest453,2024-12-21,False,453,3606
DOGE_20241222_Latest626,2024-12-22,False,626,4984
DOGE_20241223_Latest329,2024-12-23,False,329,4032
DOGE_20241224_Latest679,2024-12-24,False,679,3994
DOGE_20241225_Latest635,2024-12-25,False,635,5055
DOGE_20241226_Latest472,2024-12-26,False,472,3758
DOGE_20241227_Latest195,2024-12-27,False,195,2390
DOGE_20241228_Latest345,2024-12-28,False,345,2747
DOGE_20241229_Latest1173,2024-12-29,False,1173,4393
DOGE_20241230,2024-12-30,True,5510,5510
DOGE_20241231,2024-12-31,True,6734,6734
DOGE_20250101,2025-01-01,True,6719,6719
DOGE_20250102,2025-01-02,True,7025,7025
DOGE_20250103,2025-01-03,True,8166,8166
DOGE_20250104,2025-01-04,True,8524,8524
DOGE_20250105_Latest6680,2025-01-05,False,6680,7239
DOGE_20250106,2025-01-06,True,7422,7422
DOGE_20250107,2025-01-07,True,6982,6982
DOGE_20250108,2025-01-08,True,6221,6221
DOGE_20250109,2025-01-09,True,6714,6714
DOGE_20250110_Latest2726,2025-01-10,False,2726,5772
DOGE_20250111,2025-01-11,True,6413,6413
DOGE_20250112,2025-01-12,True,7865,7865
DOGE_20250113,2025-01-13,True,6310,6310
DOGE_20250114,2025-01-14,True,7187,7187
DOGE_20250115_Latest1198,2025-01-15,False,1198,7048
DOGE_20250116,2025-01-16,True,5574,5574
DOGE_20250117,2025-01-17,True,7358,7358
DOGE_20250118,2025-01-18,True,7876,7876
DOGE_20250119,2025-01-19,True,8918,8918
DOGE_20250120,2025-01-20,True,7916,7916
DOGE_20250121,2025-01-21,True,11966,11966
DOGE_20250122,2025-01-22,True,8215,8215
DOGE_20250123_Latest1918,2025-01-23,False,1918,7183
DOGE_20250124,2025-01-24,True,6030,6030
DOGE_20250125_Latest5067,2025-01-25,False,5067,6566
DOGE_20250126,2025-01-26,True,5985,5985
DOGE_20250127,2025-01-27,True,5326,5326
DOGE_20250128_Latest2537,2025-01-28,False,2537,8006
DOGE_20250129_Latest29,2025-01-29,False,29,740
DOGE_20250130_Latest203,2025-01-30,False,203,5183
DOGE_20250131_Latest712,2025-01-31,False,712,5668
DOGE_20250201,2025-02-01,True,4736,4736
DOGE_20250202_Latest3271,2025-02-02,False,3271,4058
DOGE_20250203,2025-02-03,True,4439,4439
DOGE_20250204,2025-02-04,True,4284,4284
DOGE_20250205,2025-02-05,True,3969,3969
DOGE_20250206,2025-02-06,True,3909,3909
DOGE_20250207,2025-02-07,True,4219,4219
DOGE_20250208_Latest3190,2025-02-08,False,3190,3457
DOGE_20250209_Latest3623,2025-02-09,True,3623,3623
DOGE_20250210_Latest2597,2025-02-10,False,2597,3706
DOGE_20250211_Latest3274,2025-02-11,False,3274,4061
DOGE_20250212,2025-02-12,True,3721,3721
DOGE_20250213,2025-02-13,True,3606,3606
DOGE_20250214_Latest3289,2025-02-14,False,3289,4262
DOGE_20250215,2025-02-15,True,3112,3112
DOGE_20250216,2025-02-16,True,2731,2731
DOGE_20250217,2025-02-17,True,3127,3127
DOGE_20250218,2025-02-18,True,3409,3409
DOGE_20250219,2025-02-19,True,4425,4425
DOGE_20250220_Latest1921,2025-02-20,False,1907,3168
DOGE_20250221,2025-02-21,True,3440,3440
DOGE_20250222,2025-02-22,True,3228,3228
DOGE_20250223,2025-02-23,True,2828,2828
DOGE_20250224,2025-02-24,True,3494,3494
DOGE_20250225,2025-02-25,True,3626,3626
DOGE_20250226_Latest616,2025-02-26,False,616,2826
DOGE_20250227,2025-02-27,True,2906,2906
DOGE_20250228,2025-02-28,True,3354,3354
DOGE_20250301_Latest571,2025-03-01,False,571,2619
DOGE_20250302,2025-03-02,True,4269,4269
DOGE_20250303,2025-03-03,True,4534,4534
DOGE_20250304_Latest865,2025-03-04,False,865,3239
DOGE_20250305,2025-03-05,True,3410,3410
DOGE_20250306,2025-03-06,True,3657,3657
DOGE_20250307,2025-03-07,True,4270,4270
DOGE_20250308,2025-03-08,True,2833,2833
DOGE_20250309,2025-03-09,True,3469,3469
DOGE_20250310,2025-03-10,True,3133,3133
DOGE_20250311,2025-03-11,True,2976,2976
DOGE_20250312,2025-03-12,True,2938,2938
DOGE_20250313_Latest282_Top178,2025-03-13,False,460,460
DOGE_20250314,2025-03-14,False,1570,2784
DOGE_20250315,2025-03-15,True,3936,3936
DOGE_20250316,2025-03-16,True,2709,2709
DOGE_20250317,2025-03-17,True,3108,3108
DOGE_20250318_Lateat2478,2025-03-18,True,2478,2478
DOGE_20250319_Latest2002,2025-03-19,False,2002,2999
DOGE_20250320,2025-03-20,True,2846,2846
DOGE_20250321_Latest1518,2025-03-21,False,1518,2914
DOGE_20250322_Latest61,2025-03-22,False,61,1558
DOGE_20250323_Latest1601,2025-03-23,False,1601,3390
DOGE_20250324,2025-03-24,True,4260,4260
DOGE_20250325,2025-03-25,True,4608,4608
DOGE_20250326_Latest2775,2025-03-26,False,2775,4362
DOGE_20250327,2025-03-27,True,4548,4548
DOGE_20250328,2025-03-28,True,3097,3097
DOGE_20250329,2025-03-29,True,2763,2763
DOGE_20250330_Latest1162,2025-03-30,False,1162,2460
DOGE_20250331,2025-03-31,True,4047,4047
DOGE_20250401,2025-04-01,True,4415,4415
DOGE_20250402,2025-04-02,True,3644,3644
DOGE_20250403,2025-04-03,True,3561,3561
DOGE_20250404,2025-04-04,True,3856,3856
DOGE_20250405,2025-04-05,True,3379,3379
DOGE_20250406,2025-04-06,True,3303,3303
DOGE_20250407,2025-04-07,True,3650,3650
DOGE_20250408,2025-04-08,True,3873,3873
DOGE_20250409,2025-04-09,True,4154,4154
DOGE_20250410,2025-04-10,True,4350,4350
DOGE_20250411,2025-04-11,True,3921,3921
DOGE_20250412,2025-04-12,True,3286,3286
DOGE_20250413,2025-04-13,True,3180,3180
DOGE_20250414,2025-04-14,True,3912,3912
DOGE_20250415,2025-04-15,True,4360,4360
DOGE_20250416,2025-04-16,True,3256,3256
DOGE_20250417,2025-04-17,True,3058,3058
DOGE_20250418,2025-04-18,True,3258,3258
DOGE_20250419,2025-04-19,True,2870,2870
DOGE_20250420,2025-04-20,True,3682,3682
DOGE_20250421,2025-04-21,True,4379,4379
DOGE_20250422,2025-04-22,True,4298,4298
DOGE_20250423,2025-04-23,True,4635,4635
DOGE_20250424,2025-04-24,True,3613,3613
DOGE_20250425,2025-04-25,True,3701,3701
DOGE_20250426,2025-04-26,True,3180,3180
DOGE_20250427,2025-04-27,True,3251,3251
DOGE_20250428_Latest2455,2025-04-28,False,2455,3330
DOGE_20250429,2025-04-29,True,4481,4481
DOGE_20250430,2025-04-30,True,4072,4072
DOGE_20250501,2025-05-01,True,4301,4301
DOGE_20250502,2025-05-02,True,3598,3598
DOGE_20250503_Latest2260,2025-05-03,False,2260,3385
DOGE_20250504,2025-05-04,True,3770,3770
DOGE_20250505_Latest982,2025-05-05,False,982,4505
DOGE_20250506_Latest1208,2025-05-06,False,1208,3812
DOGE_20250507,2025-05-07,True,3933,3933
DOGE_20250508,2025-05-08,True,4316,4316
DOGE_20250509,2025-05-09,True,5117,5117
DOGE_20250510,2025-05-10,True,6344,6344
DOGE_20250511_Latest1418,2025-05-11,False,1418,5311
DOGE_20250512_Latest1430,2025-05-12,False,1430,4513
DOGE_20250513,2025-05-13,True,6451,6451
DOGE_20250514,2025-05-14,True,5483,5483
DOGE_20250515,2025-05-15,True,4605,4605
DOGE_20250516,2025-05-16,True,4272,4272
DOGE_20250517_Latest1008,2025-05-17,False,1008,3181
DOGE_20250518,2025-05-18,True,4446,4446
DOGE_20250519_Latest1168,2025-05-19,False,1168,4374
DOGE_20250520_Latest1443,2025-05-20,False,1443,3902
DOGE_20250521,2025-05-21,True,4538,4538
DOGE_20250522,2025-05-22,True,5332,5332
DOGE_20250523,2025-05-23,True,5132,5132
DOGE_20250524_Latest3294,2025-05-24,False,3294,3570
DOGE_20250525_Latest1151,2025-05-25,False,1151,4311
DOGE_20250526,2025-05-26,True,4905,4905
DOGE_20250527_Latest3675,2025-05-27,False,3675,4985
DOGE_20250528_Latest1941,2025-05-28,False,1941,4614
DOGE_20250529,2025-05-29,True,4130,4130
DOGE_20250530,2025-05-30,True,4193,4193
DOGE_20250531_Latest2325,2025-05-31,False,2325,3863
DOGE_20250601_Latest1749,2025-06-01,False,1749,3703
DOGE_20250602_Latest2214,2025-06-02,False,2214,4249
DOGE_20250603_Latest4881,2025-06-03,False,4881,5766
DOGE_20250604,2025-06-04,True,5879,5879
DOGE_20250605_Latest2483,2025-06-05,False,2483,6715
DOGE_20250606_Latest1705,2025-06-06,False,1705,4611
DOGE_20250607,2025-06-07,True,4644,4644
DOGE_20250608_Latest2211,2025-06-08,False,2211,4681
DOGE_20250609_Latest3907,2025-06-09,False,3907,5576
DOGE_20250610_Latest4134,2025-06-10,False,4134,5607
DOGE_20250611_Latest6,2025-06-11,False,6,153
DOGE_20250612_Latest700,2025-06-12,False,700,4118
DOGE_20250613_Latest2706,2025-06-13,False,2706,5194
DOGE_20250614_Latest1223,2025-06-14,False,1223,3860
DOGE_20250615_Latest3636,2025-06-15,False,3636,4712
DOGE_20250616_Latest4061,2025-06-16,False,4061,4591
DOGE_20250617_Latest733,2025-06-17,False,733,3363
DOGE_20250618_Latest1209,2025-06-18,False,1209,3815
DOGE_20250619_Latest614,2025-06-19,False,614,4888
DOGE_20250620_Latest2750,2025-06-20,False,2750,5278
DOGE_20250621_Latest372,2025-06-21,False,372,2962
DOGE_20250622_Latest676,2025-06-22,False,676,3101
DOGE_20250623_Latest1758,2025-06-23,False,1758,5548
DOGE_20250624_Latest3352,2025-06-24,False,3352,5944
DOGE_20250625_Latest1394,2025-06-25,False,1394,4399
DOGE_20250626_Latest2212,2025-06-26,False,2212,4684
DOGE_20250627_Latest884,2025-06-27,False,884,4055
DOGE_20250628_Latest779,2025-06-28,False,779,4583
DOGE_20250629_Latest949,2025-06-29,False,949,2995
DOGE_20250630_Latest2288,2025-06-30,False,2288,6187
DOGE_20250701_Latest1923,2025-07-01,False,1923,6069
DOGE_20250702_Latest1193,2025-07-02,False,1193,4468
DOGE_20250703_Latest743,2025-07-03,False,743,3408
DOGE_20250704_Latest270,2025-07-04,False,270,3309
DOGE_20250705_Latest484,2025-07-05,False,484,3853
DOGE_20250706_Latest1413,2025-07-06,False,1413,5292
DOGE_20250707_Latest324,2025-07-07,False,324,3971
DOGE_20250708_Latest613,2025-07-08,False,613,4880
DOGE_20250709_Latest4324,2025-07-09,False,4324,8299
DOGE_20250710_Latest181,2025-07-10,False,181,4622
DOGE_20250711_Latest260,2025-07-11,False,260,6639
DOGE_20250712_Latest1789,2025-07-12,False,1789,6700
DOGE_20250713_Latest3662,2025-07-13,False,3662,6494
DOGE_20250714_Latest5818,2025-07-14,False,5818,7540
DOGE_20250715_Latest5815,2025-07-15,False,5815,8299
DOGE_20250716,2025-07-16,True,7644,7644
DOGE_20250717,2025-07-17,True,7920,7920
DOGE_20250718_Latest6020,2025-07-18,False,6020,9464
DOGE_20250719,2025-07-19,True,8189,8189
DOGE_20250720_Latest8722,2025-07-20,False,8722,10820
DOGE_20250721_Latest8356,2025-07-21,False,8356,9446
DOGE_20250722_Latest3581,2025-07-22,False,3581,9684
DOGE_20250723_Latest4182,2025-07-23,False,4182,8855
