coin,date,label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14
DOGE,2021-03-04,1,0.00018509277188959866,0.003660308003659947,-0.00045308580746779986,-0.008880443920055986,0.0027849533662568995,0.05773638507329988,-0.0026308015827454997,-0.05171975502784782,0.00032253405484330283,0.006381260625207968,0.00023682107345109933,0.00023067483177123557,6.1462416798637625e-06,1.4634848389626745e-05,51.62166723320921
DOGE,2021-03-05,2,-0.0006096263369139987,-0.012011718446330782,0.00018509277188959866,0.003660308003659947,-0.00045308580746779986,-0.008880443920055986,0.0027849533662568995,0.05773638507329988,-0.0026308015827454997,-0.05171975502784782,0.00023553951810109642,0.00023051306376418703,5.026454336909392e-06,1.2713169579083276e-05,37.242635984750166
DOGE,2021-03-06,3,-0.00022073850276110168,-0.00440217924394621,-0.0006096263369139987,-0.012011718446330782,0.00018509277188959866,0.003660308003659947,-0.00045308580746779986,-0.008880443920055986,0.0027849533662568995,0.05773638507329988,0.00023430037770067483,0.00023028877055931066,4.011607141364174e-06,1.0972857091539456e-05,42.009714954326064
DOGE,2021-03-10,1,-0.0038170242556432032,-0.06188002218717752,0.009843015787680605,0.1898683807168287,0.0009588745523867945,0.0188449219510672,0.0009601157831990031,0.019232214807707787,-0.00022073850276110168,-0.00440217924394621,0.0002448966365367508,0.00023671628123209028,8.180355304660523e-06,8.039097261087827e-06,63.1171103257791
DOGE,2021-03-12,1,-0.0002478385664487978,-0.004410137191731367,-0.0016697767805421981,-0.028855298676866727,-0.0038170242556432032,-0.06188002218717752,0.009843015787680605,0.1898683807168287,0.0009588745523867945,0.0188449219510672,0.0002478991948768861,0.0002393950588376334,8.504136039252697e-06,8.20049156043358e-06,61.45164108727795
DOGE,2021-03-13,4,-0.0008390465153191029,-0.014996461039771055,-0.0002478385664487978,-0.004410137191731367,-0.0016697767805421981,-0.028855298676866727,-0.0038170242556432032,-0.06188002218717752,0.009843015787680605,0.1898683807168287,0.00024839580656372753,0.00024026410417124245,8.131702392485084e-06,8.186733726843882e-06,58.93930421614371
DOGE,2021-03-15,1,-0.003099733235665203,-0.05005404178171924,0.0068171429401363,0.12369933216630191,-0.0008390465153191029,-0.014996461039771055,-0.0002478385664487978,-0.004410137191731367,-0.0016697767805421981,-0.028855298676866727,0.00025582151518526293,0.00024519922343053106,1.0622291754731872e-05,9.000016186995575e-06,66.29284432745625
DOGE,2021-03-16,3,-0.0019459651908334957,-0.03307889549695826,-0.003099733235665203,-0.05005404178171924,0.0068171429401363,0.12369933216630191,-0.0008390465153191029,-0.014996461039771055,-0.0002478385664487978,-0.004410137191731367,0.00025634116898319147,0.0002462362635372916,1.010490544589988e-05,9.220994038776437e-06,59.25473266560207
DOGE,2021-03-17,2,0.0017922868864624006,0.03150884040013919,-0.0019459651908334957,-0.03307889549695826,-0.003099733235665203,-0.05005404178171924,0.0068171429401363,0.12369933216630191,-0.0008390465153191029,-0.014996461039771055,0.00025803734808431243,0.0002478014538782683,1.0235894206044103e-05,9.423974072229971e-06,62.28066265396785
DOGE,2021-03-18,1,-0.00030560057532279944,-0.0052084213001208106,0.0017922868864624006,0.03150884040013919,-0.0019459651908334957,-0.03307889549695826,-0.003099733235665203,-0.05005404178171924,0.0068171429401363,0.12369933216630191,0.00025925833709226643,0.0002491475518603235,1.0110785231942914e-05,9.56133630417256e-06,61.49535908986813
DOGE,2021-03-19,3,-0.0007251301841461055,-0.012423267082399918,-0.00030560057532279944,-0.0052084213001208106,0.0017922868864624006,0.03150884040013919,-0.0019459651908334957,-0.03307889549695826,-0.003099733235665203,-0.05005404178171924,0.00025978313344298694,0.0002501491786389625,9.633954804024467e-06,9.575860004142943e-06,61.28168696878928
DOGE,2021-03-20,3,0.0007958851678201012,0.013807002401431095,-0.0007251301841461055,-0.012423267082399918,-0.00030560057532279944,-0.0052084213001208106,0.0017922868864624006,0.03150884040013919,-0.0019459651908334957,-0.03307889549695826,0.00026078514244773647,0.00025134525370080666,9.439888746929812e-06,9.548665752700318e-06,62.592920568518636
DOGE,2021-03-28,2,0.0009536896235652001,0.017715504948292018,0.002825490306404506,0.055392949215257385,-0.0007904034250073022,-0.015259187784380158,-0.0019678395337165006,-0.0365998247901202,-0.0018199375682892982,-0.03274075605988575,0.0002503418289155704,0.0002497176910211464,6.241378944240282e-07,4.148663385329945e-06,33.243848039423526
DOGE,2021-03-29,3,-0.0003835597213922015,-0.007000887222516397,0.0009536896235652001,0.017715504948292018,0.002825490306404506,0.055392949215257385,-0.0007904034250073022,-0.015259187784380158,-0.0019678395337165006,-0.0365998247901202,0.0002499671206033711,0.0002495835083444892,3.8361225888189875e-07,3.395653160040336e-06,38.10089955127089
DOGE,2021-03-30,2,0.0004938747536438956,0.009077955567604379,-0.0003835597213922015,-0.007000887222516397,0.0009536896235652001,0.017715504948292018,0.002825490306404506,0.055392949215257385,-0.0007904034250073022,-0.015259187784380158,0.00024999628767681016,0.0002496259674730993,3.7032020371084804e-07,2.790586568774439e-06,44.21069137988874
DOGE,2021-03-31,2,-0.00024872798907039917,-0.004530761137761123,0.0004938747536438956,0.009077955567604379,-0.0003835597213922015,-0.007000887222516397,0.0009536896235652001,0.017715504948292018,0.002825490306404506,0.055392949215257385,0.0002498465982336392,0.00024958132590444,2.652723291991744e-07,2.2855237208593857e-06,37.0938964770178
DOGE,2021-04-01,4,-0.0002672004700245978,-0.00488940352669693,-0.00024872798907039917,-0.004530761137761123,0.0004938747536438956,0.009077955567604379,-0.0003835597213922015,-0.007000887222516397,0.0009536896235652001,0.017715504948292018,0.0002495326186383354,0.0002494498003459011,8.281829243429089e-08,1.8449826351743667e-06,37.18545912847202
DOGE,2021-04-02,0,0.007211173686738001,0.1326029753296319,-0.0002672004700245978,-0.00488940352669693,-0.00024872798907039917,-0.004530761137761123,0.0004938747536438956,0.009077955567604379,-0.0003835597213922015,-0.007000887222516397,0.00025432229393712786,0.00025176207499290744,2.5602189442204223e-06,1.988029896983578e-06,58.958230592368665
DOGE,2021-04-03,1,-0.0037258535821220046,-0.06049164554512881,0.007211173686738001,0.1326029753296319,-0.0002672004700245978,-0.00488940352669693,-0.00024872798907039917,-0.004530761137761123,0.0004938747536438956,0.009077955567604379,0.00025576310866202176,0.0002526454464489097,3.1176622131120547e-06,2.2139563602092735e-06,48.8538165918964
DOGE,2021-04-04,3,-0.001676275460884294,-0.028967722781695595,-0.0037258535821220046,-0.06049164554512881,0.007211173686738001,0.1326029753296319,-0.0002672004700245978,-0.00488940352669693,-0.00024872798907039917,-0.004530761137761123,0.0002558071166603283,0.00025289757342684336,2.9095432334849377e-06,2.3530737348644066e-06,44.28409780310206
DOGE,2021-04-05,3,0.0017068271269914947,0.030375598149452447,-0.001676275460884294,-0.028967722781695595,-0.0037258535821220046,-0.06049164554512881,0.007211173686738001,0.1326029753296319,-0.0002672004700245978,-0.00488940352669693,0.00025704091518357844,0.0002537071462886664,3.3337688949120446e-06,2.5492127668739343e-06,50.9962256166728
DOGE,2021-04-06,4,0.001917883712089001,0.033125466877563126,0.0017068271269914947,0.030375598149452447,-0.001676275460884294,-0.028967722781695595,-0.0037258535821220046,-0.06049164554512881,0.007211173686738001,0.1326029753296319,0.000259429419496902,0.0002551041127280379,4.325306768864065e-06,2.9044315672719606e-06,58.13648902107993
DOGE,2021-04-07,0,0.004817112817976595,0.08053292769228655,0.001917883712089001,0.033125466877563126,0.0017068271269914947,0.030375598149452447,-0.001676275460884294,-0.028967722781695595,-0.0037258535821220046,-0.06049164554512881,0.0002648274698435546,0.0002580235671000458,6.803902743508794e-06,3.6843258025193276e-06,68.7439190573116
DOGE,2021-04-09,2,0.0027187262821452007,0.0461105642246666,-0.005671528412461296,-0.0877503335936137,0.004817112817976595,0.08053292769228655,0.001917883712089001,0.033125466877563126,0.0017068271269914947,0.030375598149452447,0.00026782558260933444,0.0002604604779126212,7.365104696713221e-06,4.888055092745512e-06,65.41344982211683
DOGE,2021-04-10,3,-0.00014083215885089817,-0.0022832801428390543,0.0027187262821452007,0.0461105642246666,-0.005671528412461296,-0.0877503335936137,0.004817112817976595,0.08053292769228655,0.001917883712089001,0.033125466877563126,0.0002697631416709342,0.0002619389400309258,7.824201640008427e-06,5.475284402198095e-06,62.06470747009711
DOGE,2021-04-11,4,0.0023439666735386028,0.038089173181227225,-0.00014083215885089817,-0.0022832801428390543,0.0027187262821452007,0.0461105642246666,-0.005671528412461296,-0.0877503335936137,0.004817112817976595,0.08053292769228655,0.00027304583859160634,0.0002640990682993982,8.94677029220813e-06,6.169581580200102e-06,63.64738932445551
DOGE,2021-04-12,1,0.010763413152825793,0.16848663711242298,0.0023439666735386028,0.038089173181227225,-0.00014083215885089817,-0.0022832801428390543,0.0027187262821452007,0.0461105642246666,-0.005671528412461296,-0.0877503335936137,0.00028336913186730885,0.0002697322665649,1.3636865302408857e-05,7.663038324641853e-06,73.1590240757721
DOGE,2021-04-13,4,-0.0036219321914270908,-0.0485212539979471,0.010763413152825793,0.16848663711242298,0.0023439666735386028,0.038089173181227225,-0.00014083215885089817,-0.0022832801428390543,0.0027187262821452007,0.0461105642246666,0.0002895650921981798,0.000273725644894757,1.5839447303422785e-05,9.29832012039804e-06,67.21786524593833
DOGE,2021-04-14,4,0.0227541556769027,0.32037110161604426,-0.0036219321914270908,-0.0485212539979471,0.010763413152825793,0.16848663711242298,0.0023439666735386028,0.038089173181227225,-0.00014083215885089817,-0.0022832801428390543,0.0003107594931057352,0.00028510364883568536,2.5655844270049838e-05,1.25698249503284e-05,78.21704413333202
DOGE,2021-04-15,4,0.02639370752755199,0.28144724307468083,0.0227541556769027,0.32037110161604426,-0.0036219321914270908,-0.0485212539979471,0.010763413152825793,0.16848663711242298,0.0023439666735386028,0.038089173181227225,0.00034719636833000124,0.00030454776240811343,4.264860592188781e-05,1.8585581144640283e-05,84.45852169643773
DOGE,2021-04-16,4,0.0596895593002026,0.4967000918597904,0.02639370752755199,0.28144724307468083,0.0227541556769027,0.32037110161604426,-0.0036219321914270908,-0.0485212539979471,0.010763413152825793,0.16848663711242298,0.0004198725802941139,0.00034269916860727047,7.71734116868434e-05,3.030314725308091e-05,89.97144525377469
DOGE,2021-04-17,0,0.1942984204568775,1.0802651173942082,0.0596895593002026,0.4967000918597904,0.02639370752755199,0.28144724307468083,0.0227541556769027,0.32037110161604426,-0.0036219321914270908,-0.0485212539979471,0.0006175795863887495,0.00044360797981482416,0.0001739716065739253,5.903683911724979e-05,96.71784415619754
DOGE,2021-04-19,4,0.03492083596558754,0.12248223845679408,-0.08905082568604983,-0.238001857459715,0.1942984204568775,1.0802651173942082,0.0596895593002026,0.4967000918597904,0.02639370752755199,0.28144724307468083,0.0008356520019165098,0.000577452425268995,0.00025819957664751476,0.00012389672534485308,78.54835627357582
DOGE,2021-04-20,0,0.0893801199014389,0.2792864966945802,0.03492083596558754,0.12248223845679408,-0.08905082568604983,-0.238001857459715,0.1942984204568775,1.0802651173942082,0.0596895593002026,0.4967000918597904,0.0009941048368504357,0.0006728704255444049,0.0003212344113060308,0.00016336426253708863,81.98108296244128
DOGE,2021-04-21,1,-0.08371509734551291,-0.20447724083174368,0.0893801199014389,0.2792864966945802,0.03492083596558754,0.12248223845679408,-0.08905082568604983,-0.238001857459715,0.1942984204568775,1.0802651173942082,0.0010694923424364377,0.0007329632549973712,0.00033652908743906653,0.00019799722751748423,70.86955093671233
DOGE,2021-04-23,1,-0.044628717242112814,-0.1447038781244125,-0.017281139608195106,-0.05305923199111108,-0.08371509734551291,-0.20447724083174368,0.0893801199014389,0.2792864966945802,0.03492083596558754,0.12248223845679408,0.0011336048852894176,0.0008138266515613967,0.00031977823372802093,0.00024481711037773965,64.88297327827519
DOGE,2021-05-01,4,0.032522387257556795,0.10619401801959577,-0.016402013817208683,-0.05083429978278887,0.05092594409047252,0.18741343448841793,-0.00010149593357283715,-0.00037337745156542924,0.01929067929628009,0.07638623429032398,0.0012927602376739803,0.0010480178244106487,0.0002447424132633316,0.0002483035576979879,46.67400332086427
DOGE,2021-05-02,1,0.05462660338953429,0.161246586040085,0.032522387257556795,0.10619401801959577,-0.016402013817208683,-0.05083429978278887,0.05092594409047252,0.18741343448841793,-0.00010149593357283715,-0.00037337745156542924,0.0013696671630515967,0.001103176152426785,0.0002664910106248118,0.0002519410482833527,60.88387289987712
