date,price,has_tweet,price_diff
2014/08/13,0.0001434196565774,True,1.8750247798000159e-06
2014/08/14,0.0001452946813572,True,-2.6786683226900007e-05
2014/08/15,0.0001185079981303,True,1.636015129299999e-05
2014/08/16,0.0001348681494233,True,-1.023290728879999e-05
2014/08/17,0.0001246352421345,True,-1.852211008150001e-05
2014/08/18,0.000106113132053,True,9.161674145800004e-06
2014/08/19,0.0001152748061988,True,1.5005179675799991e-05
2014/08/20,0.0001302799858746,True,-1.216795562999928e-07
2014/08/21,0.0001301583063183,True,-5.69950562939999e-06
2014/08/22,0.0001244588006889,True,-5.4342683569000045e-06
2014/08/23,0.000119024532332,True,3.7520348255000013e-06
2014/08/24,0.0001227765671575,True,-1.0694670081200003e-05
2014/08/25,0.0001120818970763,True,3.7598910298699986e-05
2014/08/26,0.000149680807375,True,-1.1622293649799983e-05
2014/08/27,0.0001380585137252,True,-5.563466395299999e-06
2014/08/28,0.0001324950473299,True,-4.178020875700013e-06
2014/08/29,0.0001283170264542,True,5.641182967299998e-06
2014/08/30,0.0001339582094215,True,-1.2122453931999835e-06
2014/08/31,0.0001327459640283,True,-3.00639938960001e-06
2014/09/01,0.0001297395646387,True,-6.505164918000012e-07
2014/09/02,0.0001290890481469,True,8.201958988499991e-06
2014/09/03,0.0001372910071354,True,2.1151913999400024e-05
2014/09/04,0.0001584429211348,True,6.8274402147e-06
2014/09/05,0.0001652703613495,True,4.216839579549998e-05
2014/09/06,0.000207438757145,True,-2.01844715706e-05
2014/09/07,0.0001872542855744,True,-1.0002131492199999e-05
2014/09/08,0.0001772521540822,True,1.7720556098600016e-05
2014/09/09,0.0001949727101808,True,-8.2044102297e-06
2014/09/10,0.0001867682999511,True,2.10256328369e-05
2014/09/11,0.000207793932788,True,-8.075422637000016e-07
2014/09/12,0.0002069863905243,True,5.4849747352700006e-05
2014/09/13,0.000261836137877,True,7.121990639179996e-05
2014/09/14,0.0003330560442688,True,-7.38341602749996e-06
2014/09/15,0.0003256726282413,True,-4.04752994592e-05
2014/09/16,0.0002851973287821,True,-1.75452162758e-05
2014/09/17,0.0002676521125063,True,2.85044116288e-05
2014/09/18,0.0002961565241351,True,-2.0294668848700023e-05
2014/09/19,0.0002758618552864,True,1.666019491550002e-05
2014/09/20,0.0002925220502019,True,-7.031289031500022e-06
2014/09/21,0.0002854907611704,True,8.833332725800011e-06
2014/09/22,0.0002943240938962,True,1.7567722450099977e-05
2014/09/23,0.0003118918163463,True,3.6081552473e-05
2014/09/24,0.0003479733688193,True,2.2566019285500023e-05
2014/09/25,0.0003705393881048,True,7.741478702669998e-05
2014/09/26,0.0004479541751315,True,-7.165050545080001e-05
2014/09/27,0.0003763036696807,True,1.6343976542200012e-05
2014/09/28,0.0003926476462229,True,1.6751570480001742e-07
2014/09/29,0.0003928151619277,True,6.232909113100017e-06
2014/09/30,0.0003990480710408,True,-3.3984860715700026e-05
2014/10/01,0.0003650632103251,True,-3.438282415470001e-05
2014/10/02,0.0003306803861704,True,-9.978454925900016e-06
2014/10/03,0.0003207019312445,True,-2.672655131669995e-05
2014/10/04,0.0002939753799278,True,-1.951098764370004e-05
2014/10/05,0.0002744643922841,True,1.894650378460002e-05
2014/10/06,0.0002934108960687,True,-1.3516910099997843e-08
2014/10/07,0.0002933973791586,True,-3.7227480106999866e-06
2014/10/08,0.0002896746311479,True,3.420096316000061e-07
2014/10/09,0.0002900166407795,True,-2.151117531930003e-05
2014/10/10,0.0002685054654602,True,9.635122114599979e-06
2014/10/11,0.0002781405875748,True,1.3113213546600035e-05
2014/10/12,0.0002912538011214,True,-7.2543757114999926e-06
2014/10/13,0.0002839994254099,True,-1.01983081260003e-06
2014/10/14,0.0002829795945973,True,-1.1426655545199974e-05
2014/10/15,0.0002715529390521,True,-1.5348441889200025e-05
2014/10/16,0.0002562044971629,True,-7.3533072417e-06
2014/10/17,0.0002488511899212,True,6.156973315400011e-06
2014/10/18,0.0002550081632366,True,-1.6946439109699987e-05
2014/10/19,0.0002380617241269,True,-8.466438698600013e-06
2014/10/20,0.0002295952854283,True,-1.5170704365000088e-06
2014/10/21,0.0002280782149918,True,2.5374644305899992e-05
2014/10/22,0.0002534528592977,True,-7.97721662699997e-06
2014/10/23,0.0002454756426707,True,4.650366559699997e-06
2014/10/24,0.0002501260092304,True,-1.9296408967000374e-06
2014/10/25,0.0002481963683337,True,-8.599648266999519e-07
2014/10/26,0.000247336403507,True,3.664348907999834e-07
2014/10/27,0.0002477028383978,True,6.272038347299982e-06
2014/10/28,0.0002539748767451,True,-1.5087712882599983e-05
2014/10/29,0.0002388871638625,True,3.2856320160000885e-07
2014/10/30,0.0002392157270641,True,-3.847436181700017e-06
2014/10/31,0.0002353682908824,True,-1.3039032411899995e-05
2015/11/01,0.0001337011571281,True,3.5580415076000055e-06
2015/11/02,0.0001372591986357,True,8.769383237700008e-06
2015/11/03,0.0001460285818734,False,-1.2223317595399993e-05
2015/11/04,0.000133805264278,True,4.434631792199983e-06
2015/11/05,0.0001382398960702,False,-2.9625490849998696e-07
2015/11/06,0.0001379436411617,True,2.892857242700001e-06
2015/11/07,0.0001408364984044,True,-8.428154208499995e-06
2015/11/08,0.0001324083441959,True,8.578254044999797e-07
2015/11/09,0.0001332661696004,True,-1.2790711830899988e-05
2015/11/10,0.0001204754577695,True,1.4266607054000006e-06
2015/11/11,0.0001219021184749,True,8.592296532000006e-06
2015/11/12,0.0001304944150069,True,2.270928890299982e-06
2015/11/13,0.0001327653438972,True,-2.8465896569999916e-06
2015/11/14,0.0001299187542402,True,-4.507468039399991e-06
2015/11/15,0.0001254112862008,True,5.128105252299981e-06
2015/11/16,0.0001305393914531,True,1.7676114044000207e-06
2015/11/17,0.0001323070028575,True,2.104568472399991e-06
2015/11/18,0.0001344115713299,True,-3.825992383799998e-06
2015/11/19,0.0001305855789461,True,-2.5992512785999987e-06
2015/11/20,0.0001279863276675,True,2.9893191798999934e-06
2015/11/21,0.0001309756468474,True,-4.336042039899984e-06
2015/11/22,0.0001266396048075,True,2.3724125156999814e-06
2015/11/23,0.0001290120173232,True,-7.561962414999966e-07
2015/11/24,0.0001282558210817,True,5.730193215399993e-06
2015/11/25,0.0001339860142971,True,-3.281699481999772e-07
2015/11/26,0.0001336578443489,True,2.0768020719997985e-07
2015/11/27,0.0001338655245561,True,-2.157065707399997e-06
2015/11/28,0.0001317084588487,True,1.4331337635000167e-06
2015/11/29,0.0001331415926122,True,-3.6854758134999993e-06
2015/11/30,0.0001294561167987,True,-2.3480803820000184e-06
2015/12/01,0.0001271080364167,True,1.906309331400018e-06
2015/12/02,0.0001290143457481,True,-1.9891925023e-06
2015/12/03,0.0001270251532458,False,2.0716602510999964e-06
2015/12/04,0.0001290968134969,True,2.5174664026000025e-06
2015/12/05,0.0001316142798995,True,-3.4142172298000167e-06
2015/12/06,0.0001282000626697,True,-5.287496039998226e-08
2015/12/07,0.0001281471877093,True,1.688954750699999e-05
2015/12/08,0.0001450367352163,True,4.144023800999996e-06
2015/12/09,0.0001491807590173,True,-4.787585843699988e-06
2015/12/10,0.0001443931731736,True,1.318866492149999e-05
2015/12/11,0.0001575818380951,True,-2.8087105293999963e-06
2015/12/12,0.0001547731275657,True,-1.9732846276999927e-06
2015/12/13,0.000152799842938,True,-1.1679617008000201e-06
2015/12/14,0.0001516318812372,True,9.042246030199996e-06
2015/12/15,0.0001606741272674,True,1.0277475479000082e-06
2015/12/16,0.0001617018748153,True,-3.620101026499987e-06
2015/12/17,0.0001580817737888,True,2.4583458563000023e-06
2015/12/18,0.0001605401196451,True,1.004741428599999e-06
2015/12/19,0.0001615448610737,True,-9.677524956000011e-06
2015/12/20,0.0001518673361177,True,-2.0499256258000003e-06
2015/12/21,0.0001498174104919,True,-1.8401128219000117e-06
2015/12/22,0.00014797729767,True,4.209755903200005e-06
2015/12/23,0.0001521870535732,True,3.5724659411000195e-06
2015/12/24,0.0001557595195143,True,-1.0932889222000188e-06
2015/12/25,0.0001546662305921,True,-7.979118880999987e-06
2015/12/26,0.0001466871117111,True,5.311804450899995e-06
2015/12/27,0.000151998916162,True,-1.3756890272899992e-05
2015/12/28,0.0001382420258891,True,2.3633232278199993e-05
2015/12/29,0.0001618752581673,True,-1.2092834520100002e-05
2015/12/30,0.0001497824236472,True,2.3198564475999895e-06
2015/12/31,0.0001521022800948,True,-1.6494358024299994e-05
2016/01/01,0.0001356079220705,True,2.1220897491700007e-05
2016/01/02,0.0001568288195622,True,-6.360763469000002e-06
2016/01/03,0.0001504680560932,True,-1.720963676500012e-06
2016/01/04,0.0001487470924167,True,7.533448364400021e-06
2016/01/05,0.0001562805407811,True,5.931887364299995e-06
2016/01/06,0.0001622124281454,True,-7.088894645799999e-06
2016/01/07,0.0001551235334996,True,5.927807526999993e-06
2016/01/08,0.0001610513410266,True,2.4047734765399994e-05
2016/01/09,0.000185099075792,True,-3.945170091099995e-06
2016/01/10,0.0001811539057009,True,2.552466961299989e-06
2016/01/11,0.0001837063726622,True,6.3037658778000195e-06
2016/01/12,0.00019001013854,True,-3.1122250295000185e-06
2016/01/13,0.0001868979135105,True,-4.488324752399995e-06
2016/01/14,0.0001824095887581,True,-3.3546298420299994e-05
2016/01/15,0.0001488632903378,True,7.199717797600001e-06
2016/01/16,0.0001560630081354,True,-3.4357928186999967e-06
2016/01/17,0.0001526272153167,True,-3.187679500500011e-06
2016/01/18,0.0001494395358162,True,-1.4934677999999977e-06
2016/01/19,0.0001479460680162,True,1.7185593839700008e-05
2016/01/20,0.0001651316618559,True,-5.408451078500005e-06
2016/01/21,0.0001597232107774,True,4.398216456399999e-06
2016/01/22,0.0001641214272338,True,7.380812547000008e-06
2016/01/23,0.0001715022397808,True,1.7503378716099996e-05
2016/01/24,0.0001890056184969,True,2.2069568293899998e-05
2016/01/25,0.0002110751867908,True,0.0001301216950984
2016/01/26,0.0003411968818892,True,0.00010817796830490001
2016/01/27,0.0004493748501941,True,-0.00010812404795840002
2016/01/28,0.0003412508022357,True,-2.5260224675599996e-05
2016/01/29,0.0003159905775601,True,-5.9804974942999974e-05
2016/01/30,0.0002561856026171,True,6.7196497481999875e-06
2016/01/31,0.0002629052523653,True,-6.773824432000273e-07
2016/02/01,0.0002622278699221,True,-2.06169927339996e-06
2016/02/02,0.0002601661706487,True,2.153619333999956e-07
2016/02/03,0.0002603815325821,True,2.5603483102700007e-05
2016/02/04,0.0002859850156848,True,1.1215277914099957e-05
2016/02/05,0.0002972002935989,True,-6.114999886999901e-07
2016/02/06,0.0002965887936102,True,-1.5285098362599993e-05
2016/02/07,0.0002813036952476,True,-2.8278820840001943e-07
2016/02/08,0.0002810209070392,True,6.28452355460002e-06
2016/02/09,0.0002873054305938,True,1.7495692157000193e-06
2016/02/10,0.0002890549998095,True,-9.410107071500002e-06
2016/02/11,0.000279644892738,True,1.4703923392400003e-05
2016/02/12,0.0002943488161304,True,-5.9785576691000425e-06
2016/02/13,0.0002883702584613,True,3.285036418300023e-06
2016/02/14,0.0002916552948796,True,-1.1053586869000029e-06
2016/02/15,0.0002905499361927,True,-6.7487573456000215e-06
2016/02/16,0.0002838011788471,True,-1.0830616175299995e-05
2016/02/17,0.0002729705626718,True,-1.7960578022999823e-06
2016/02/18,0.0002711745048695,True,1.9084390551600008e-05
2016/02/19,0.0002902588954211,True,-2.537818974200027e-06
2016/02/20,0.0002877210764469,True,-4.871596770399957e-06
2016/02/21,0.0002828494796765,True,-3.834191166800032e-06
2016/02/22,0.0002790152885097,True,-2.638605570500006e-06
2016/02/23,0.0002763766829392,True,-2.3262631647999877e-06
2016/02/24,0.0002740504197744,True,-1.0024983207599996e-05
2016/02/25,0.0002640254365668,True,-6.204215894599992e-06
2016/02/26,0.0002578212206722,True,-3.988965502099999e-06
2016/02/27,0.0002538322551701,True,-1.1609698225999903e-06
2016/02/28,0.0002526712853475,True,-4.388638086900022e-06
2016/02/29,0.0002482826472606,True,-1.2823708530999844e-06
2016/03/01,0.0002470002764075,True,-5.4431664717e-06
2016/03/02,0.0002415571099358,True,-5.330291830000274e-08
2016/03/03,0.0002415038070175,True,-5.278984183100006e-06
2016/03/04,0.0002362248228344,True,-1.656472578019999e-05
2016/03/05,0.0002196600970542,True,-8.5265823610001e-07
2016/03/06,0.0002188074388181,True,9.795627867499986e-06
2016/03/07,0.0002286030666856,True,-9.142980343599988e-06
2016/03/08,0.000219460086342,True,6.529388660800014e-06
2016/03/09,0.0002259894750028,True,1.7556783888899978e-05
2016/03/10,0.0002435462588917,True,-3.878329787099992e-06
2016/03/11,0.0002396679291046,True,-5.268457791899987e-06
2016/03/12,0.0002343994713127,True,8.034328154199992e-06
2016/03/13,0.0002424337994669,True,-7.545355279600007e-06
2016/03/14,0.0002348884441873,True,-4.751467842399989e-06
2016/03/15,0.0002301369763449,True,-2.832828173000016e-06
2016/03/16,0.0002273041481719,True,-5.95110006189998e-06
2016/03/17,0.00022135304811,True,-9.755013807500001e-06
2016/03/18,0.0002115980343025,True,6.407744132999978e-06
2016/03/19,0.0002180057784355,True,-7.558112551499978e-06
2016/03/20,0.000210447665884,True,1.7869221647999923e-06
2016/03/21,0.0002122345880488,True,2.6960832819999513e-07
2016/03/22,0.000212504196377,True,7.419646645000124e-07
2016/03/23,0.0002132461610415,True,-7.37267896800016e-07
2016/03/24,0.0002125088931447,True,7.570170820999961e-07
2016/03/25,0.0002132659102268,True,-1.2664828782000018e-06
2016/03/26,0.0002119994273486,True,2.293579984800014e-06
2016/03/27,0.0002142930073334,True,-6.779796283000092e-07
2016/03/28,0.0002136150277051,True,4.2283964034800015e-05
2016/03/29,0.0002558989917399,True,-2.4893950331800023e-05
2016/03/30,0.0002310050414081,True,1.3182098022000168e-06
2016/03/31,0.0002323232512103,True,-9.243728811800006e-06
2016/04/01,0.0002230795223985,True,2.682673842900016e-06
2016/04/02,0.0002257621962414,True,-4.417904225300018e-06
2016/04/03,0.0002213442920161,True,-1.4306908880000403e-07
2016/04/04,0.0002212012229273,True,-8.006724364099997e-06
2016/04/05,0.0002131944985632,True,1.3548732600009465e-08
2016/04/06,0.0002132080472958,True,-5.4396325253e-06
2016/04/07,0.0002077684147705,True,2.5069202677999993e-06
2016/04/08,0.0002102753350383,True,5.281641618000042e-07
2016/04/09,0.0002108034992001,True,-8.168608787899995e-06
2016/04/10,0.0002026348904122,True,8.635637262599977e-06
2016/04/11,0.0002112705276748,True,1.766327181810002e-05
2016/04/12,0.0002289337994929,True,5.972488476699983e-06
2016/04/13,0.0002349062879696,True,-5.078403755500002e-06
2016/04/14,0.0002298278842141,True,3.2754976539000073e-06
2016/04/15,0.000233103381868,True,-3.619366012799991e-06
2016/04/16,0.0002294840158552,True,-2.1499206491000153e-06
2016/04/17,0.0002273340952061,True,-6.851312581699991e-06
2016/04/18,0.0002204827826244,True,1.4233100257000073e-06
2016/04/19,0.0002219060926501,True,4.1319861549e-06
2016/04/20,0.000226038078805,True,1.2592284366999855e-06
2016/04/21,0.0002272973072417,True,-1.5683745295999834e-06
2016/04/22,0.0002257289327121,True,-1.844257182500019e-06
2016/04/23,0.0002238846755296,True,4.9865320762000035e-06
2016/04/24,0.0002288712076058,True,2.4747870999000177e-06
2016/04/25,0.0002313459947057,True,2.438447170499989e-06
2016/04/26,0.0002337844418762,True,-8.803698491099992e-06
2016/04/27,0.0002249807433851,True,3.890657453299991e-06
2016/04/28,0.0002288714008384,True,1.4918006413000063e-06
2016/04/29,0.0002303632014797,True,-2.5592327290000123e-06
2016/04/30,0.0002278039687507,True,-1.8966539260000025e-06
2016/05/01,0.0002259073148247,True,3.7488376168999993e-06
2016/05/02,0.0002296561524416,True,-2.5794262102000034e-06
2016/05/03,0.0002270767262314,True,-6.618121531999969e-07
2016/05/04,0.0002264149140782,True,-3.4548816211000014e-06
2016/05/05,0.0002229600324571,True,2.384022906000091e-07
2016/05/06,0.0002231984347477,True,1.4228636143999917e-06
2016/05/07,0.0002246212983621,True,-1.3332423149999971e-06
2016/05/08,0.0002232880560471,True,1.0047134276000157e-06
2016/05/09,0.0002242927694747,True,-2.280645617900001e-06
2016/05/10,0.0002220121238568,True,2.024010904299998e-06
2016/05/11,0.0002240361347611,True,1.12106029911e-05
