Date,EMA_12,EMA_26,MACD,Signal,RSI
2019-09-30,1.0629398301818832e-05,1.1059574446454047e-05,-4.30176144635215e-07,-3.005116519456624e-07,38.90518235792916
2019-10-01,1.0655497569302967e-05,1.1040275860825281e-05,-3.8477829152231464e-07,-3.1736497986099283e-07,45.97998683240795
2019-10-02,1.065216124996634e-05,1.1010167389180068e-05,-3.5800613921372773e-07,-3.2549321173153983e-07,36.62234933388063
2019-10-03,1.0648362581683638e-05,1.0981819427472566e-05,-3.3345684578892766e-07,-3.270859385430174e-07,27.893006168674162
2019-10-04,1.0643113815155622e-05,1.095459173649323e-05,-3.1147792133760887e-07,-3.239643351019357e-07,28.49081595020128
2019-10-05,1.0639129050793985e-05,1.0929600707627433e-05,-2.904716568334479e-07,-3.172657994482381e-07,29.48558307999167
2019-10-06,1.062672082508966e-05,1.0902109957708057e-05,-2.753891326183975e-07,-3.0889046608227e-07,32.05565319689718
2019-10-07,1.0601162356287417e-05,1.0869404833275986e-05,-2.6824247698856935e-07,-3.0076086826352987e-07,30.318843623099255
2019-10-08,1.0622082804970723e-05,1.0859607828791016e-05,-2.3752502382029348e-07,-2.8811369937488257e-07,41.84452464286468
2019-10-09,1.0607746779008428e-05,1.0835110851563223e-05,-2.2736407255479456e-07,-2.7596377401086497e-07,59.33818473772927
2019-10-10,1.0629436191623334e-05,1.0828712118929304e-05,-1.9927592730596986e-07,-2.606262046698859e-07,67.17022909572991
2019-10-11,1.0616611456805513e-05,1.080777606680917e-05,-1.9116461000365592e-07,-2.4673388573663993e-07,66.93130898429965
2019-10-12,1.0598085139469338e-05,1.078469564661e-05,-1.8661050714066183e-07,-2.3470921001744433e-07,61.3112685546618
2019-10-13,1.0593673265823524e-05,1.0768748410621966e-05,-1.7507514479844191e-07,-2.2278239697364386e-07,61.09083693133271
2019-10-14,1.0670463859181505e-05,1.079275313003148e-05,-1.222892708499746e-07,-2.0268377174891e-07,67.68978397516571
2019-10-15,1.0802935860951501e-05,1.0847477481191109e-05,-4.454162023960778e-08,-1.7105534144704958e-07,65.67224414024858
2019-10-16,1.0890132693742208e-05,1.0886161762146664e-05,3.970931595544621e-09,-1.3605008683853075e-07,65.76836673713646
2019-10-17,1.103192680392578e-05,1.095472714346435e-05,7.719966046143042e-08,-9.340013737853852e-08,71.38372887166153
2019-10-18,1.125981384667295e-05,1.1070169027784205e-05,1.896448188887455e-07,-3.679114612508171e-08,77.46212444045891
2019-10-19,1.1423250068557853e-05,1.1162908306387214e-05,2.603417621706394e-07,2.2635435534062515e-08,73.38432382373003
2019-10-20,1.1589821660117182e-05,1.1262394018039531e-05,3.274276420776506e-07,8.359387684278013e-08,75.8250262620414
2019-10-21,1.1724255394467017e-05,1.1351375271028537e-05,3.7288012343848043e-07,1.414511261619202e-07,76.95904444321027
2019-10-22,1.1812654207732627e-05,1.1421558412485199e-05,3.910957952474281e-07,1.9138005997902176e-07,71.67089133604195
2019-10-23,1.1791114937393924e-05,1.1440157711599708e-05,3.5095722579421606e-07,2.2329549314206064e-07,64.22158221679524
2019-10-24,1.1731745473689387e-05,1.1437569245800798e-05,2.9417622788858915e-07,2.3747164009136636e-07,58.06734155599216
2019-10-25,1.1695807486366184e-05,1.1442056602118412e-05,2.537508842477725e-07,2.407274889226476e-07,62.023958606053334
2019-10-26,1.1785923425679187e-05,1.1504242119880064e-05,2.8168130579912353e-07,2.489182522979428e-07,69.0232792751567
2019-10-27,1.1808528754268095e-05,1.1535991448889472e-05,2.725373053786225e-07,2.5364206291407873e-07,63.7221031300343
2019-10-28,1.1847121726579905e-05,1.15747611989195e-05,2.7236052766040426e-07,2.5738575586334385e-07,60.57239661780749
2019-10-29,1.1876994605922317e-05,1.1609319291022173e-05,2.6767531490014363e-07,2.5944366767070384e-07,56.140888319919625
2019-10-30,1.1907513178210907e-05,1.1643841219524098e-05,2.6367195868680887e-07,2.6028932587392486e-07,58.770585197592446
2019-10-31,1.1905015703276531e-05,1.1662169987791754e-05,2.428457154847768e-07,2.5680060379609523e-07,51.05562816898988
2019-11-01,1.1897296937505097e-05,1.1676442116530306e-05,2.208548209747908e-07,2.496114472318343e-07,39.38101185584776
2019-11-02,1.1905952904641225e-05,1.1696969420779167e-05,2.0898348386205798e-07,2.4148585455787906e-07,43.872258185769134
2019-11-03,1.190759366493408e-05,1.1713239674539582e-05,1.943539903944975e-07,2.3205948172520277e-07,39.699122086426044
2019-11-04,1.1907227087665317e-05,1.1727459766254216e-05,1.797673214111014e-07,2.216010496623825e-07,40.13287058754554
2019-11-05,1.1895260753822838e-05,1.1735014295990141e-05,1.6024645783269695e-07,2.093301312964454e-07,41.436527431716065
2019-11-06,1.1886642595950024e-05,1.1742734920557504e-05,1.4390767539251973e-07,1.9624564011566027e-07,53.9211102373509
2019-11-07,1.1887103886085205e-05,1.1753616851022038e-05,1.334870350631668e-07,1.8369391910516158e-07,62.69942346725315
2019-11-08,1.196025266484006e-05,1.1798724561908684e-05,1.6152810293137598e-07,1.7926075587040448e-07,68.89632453464932
2019-11-09,1.1982498924244012e-05,1.1821400768505504e-05,1.6109815573850877e-07,1.7562823584402537e-07,44.984400895697185
2019-11-10,1.203888303228993e-05,1.1860481869100835e-05,1.784011631890958e-07,1.7618282131303944e-07,62.55679941103299
2019-11-11,1.212692796054019e-05,1.1916088772568671e-05,2.1083918797151854e-07,1.8311409464473525e-07,65.39018257460245
2019-11-12,1.2161709247669832e-05,1.1948453035851205e-05,2.1325621181862665e-07,1.8914251807951354e-07,57.66719734112863
2019-11-13,1.2196521305170294e-05,1.1981011153300955e-05,2.1551015186933868e-07,1.9441604483747856e-07,57.68616926190442
2019-11-14,1.2209394118089531e-05,1.2003172889289428e-05,2.0622122880010326e-07,1.967770816300035e-07,59.93460585076463
2019-11-15,1.220077809635118e-05,1.2014300080956154e-05,1.864780153950259e-07,1.94717268383008e-07,57.28963866012713
2019-11-16,1.217942814119016e-05,1.201783365924122e-05,1.615944819489404e-07,1.880927110961945e-07,52.65736990067022
2019-11-17,1.2167124282270663e-05,1.2023879540646569e-05,1.4324474162409403e-07,1.7912311720177443e-07,54.47923468262142
2019-11-18,1.2148510077021808e-05,1.2025527867128535e-05,1.2298220989327298e-07,1.6789493574007414e-07,53.38291504319835
2019-11-19,1.20696234129188e-05,1.1996655192552515e-05,7.296822036628532e-08,1.4890959266531638e-07,45.99373739799671
2019-11-20,1.1988230564668751e-05,1.196287109675555e-05,2.5359467913201714e-08,1.2419956771489346e-07,44.03330877488875
2019-11-21,1.1929386184022617e-05,1.193641709628987e-05,-7.0309122672528745e-09,9.79534717184642e-08,44.36173487784559
2019-11-22,1.1791987634391222e-05,1.1869741430743846e-05,-7.775379635262407e-08,6.281201810424655e-08,24.632519549888997
2019-11-23,1.1632873743252681e-05,1.1787371498243613e-05,-1.5449775499093206e-07,1.9350063485210828e-08,24.437786888835248
2019-11-24,1.1526247366781587e-05,1.1724588594387832e-05,-1.9834122760624522e-07,-2.418819473308038e-08,22.61435302990317
2019-11-25,1.1337618877374664e-05,1.1619075527072926e-05,-2.8145664969826215e-07,-7.564188572611673e-08,10.83465943590916
2019-11-26,1.1177892114646352e-05,1.1521321408003867e-05,-3.4342929335751506e-07,-1.291993672523964e-07,11.870282253909096
2019-11-27,1.1052476312473003e-05,1.1435496814856881e-05,-3.830205023838783e-07,-1.7996359427869278e-07,12.787229077394827
2019-11-28,1.098377096874657e-05,1.1374044575108312e-05,-3.90273606361742e-07,-2.2202559669530266e-07,20.6946417215282
2019-11-29,1.0918295444143792e-05,1.1313610166494994e-05,-3.9531472235120113e-07,-2.5668342182648235e-07,21.2839377465629
2019-11-30,1.0902328042010592e-05,1.1276639586034476e-05,-3.743115440238841e-07,-2.802090462659627e-07,28.80208841874102
2019-12-01,1.0851491006719495e-05,1.1224435713929586e-05,-3.729447072100912e-07,-2.987561784547884e-07,25.73496004279474
2019-12-02,1.078444869735293e-05,1.1164530549626418e-05,-3.8008185227348893e-07,-3.1502131321852854e-07,24.920675711391766
2019-12-03,1.0695237172601759e-05,1.1093422641244487e-05,-3.981854686427278e-07,-3.3165414430336843e-07,26.547952653105582
2019-12-04,1.0603232082704457e-05,1.1019628674357436e-05,-4.163965916529785e-07,-3.486026337732904e-07,26.44228976804014
2019-12-05,1.0512567566148844e-05,1.0945131196634141e-05,-4.325636304852968e-07,-3.653948331156917e-07,24.17192348925164
2019-12-06,1.0448256371797153e-05,1.0882124797095526e-05,-4.338684252983736e-07,-3.790895515522281e-07,31.838924856213666
2019-12-07,1.040756904117997e-05,1.0830396198998485e-05,-4.228271578185139e-07,-3.8783707280548527e-07,38.05978428427344
2019-12-08,1.036949400898131e-05,1.0780743245879239e-05,-4.1124923689792847e-07,-3.9251950562397394e-07,32.6352114901118
2019-12-09,1.0337571786375508e-05,1.073491038040993e-05,-3.9733859403442217e-07,-3.934833233060636e-07,45.702292063105006
2019-12-10,1.0293552775718551e-05,1.0684283553498476e-05,-3.907307777799247e-07,-3.929328142008358e-07,42.780422940195706
2019-12-11,1.0260809463073022e-05,1.0639575234241004e-05,-3.78765771167982e-07,-3.9009940559426507e-07,41.62385349551528
2019-12-12,1.0219660878015676e-05,1.0591706228756506e-05,-3.720453507408298e-07,-3.8648859462357803e-07,29.94719140924984
2019-12-13,1.0183362580803434e-05,1.0546670355969809e-05,-3.633077751663754e-07,-3.8185243073213756e-07,30.71313726383518
2019-12-14,1.014474735958462e-05,1.050116615500028e-05,-3.5641879541565874e-07,-3.767657036688418e-07,15.656051383766993
2019-12-15,1.0107704319261321e-05,1.0456929224813827e-05,-3.4922490555250604e-07,-3.712575440455747e-07,18.790379946926166
2019-12-16,1.0060797476469862e-05,1.0408475937132569e-05,-3.47678460662707e-07,-3.665417273690012e-07,19.808788115055677
2019-12-17,9.99644264780874e-06,1.0351736318839235e-05,-3.5529367103049597e-07,-3.642921161013002e-07,20.852900493594333
2019-12-18,9.887489895088961e-06,1.027295953634227e-05,-3.85469641253308e-07,-3.6852762113170174e-07,16.602188654278677
2019-12-19,9.855081480326829e-06,1.0228802178030626e-05,-3.737206977037975e-07,-3.695662364461209e-07,38.88547473870345
2019-12-20,9.834690938218523e-06,1.0191301494963384e-05,-3.5661055674486115e-07,-3.66975100505869e-07,37.44474379224011
2019-12-21,9.778211291555463e-06,1.0137691994218588e-05,-3.594807026631245e-07,-3.6547622093732016e-07,28.259401736238473
2019-12-22,9.731017533394533e-06,1.0088340873425316e-05,-3.5732334003078236e-07,-3.6384564475601263e-07,28.842072048387934
2019-12-23,9.719696540210306e-06,1.0056421629297297e-05,-3.367250890869915e-07,-3.5842153362220844e-07,36.07254462679224
2019-12-24,9.675539720872746e-06,1.0010218339313511e-05,-3.34678618440766e-07,-3.5367295058592e-07,33.93319352578992
2019-12-25,9.639464576691707e-06,9.968057816675177e-06,-3.285932399834699e-07,-3.4865700846543e-07,33.208295783366424
2019-12-26,9.616116511292145e-06,9.932475915558094e-06,-3.1635940426594946e-07,-3.421974876255339e-07,36.436607306183404
2019-12-27,9.578367191508e-06,9.890866287197879e-06,-3.124990956898793e-07,-3.36257809238403e-07,34.45271358054313
2019-12-28,9.54469854924924e-06,9.851507378281446e-06,-3.0680882903220665e-07,-3.3036801319716376e-07,35.16869741182431
2019-12-29,9.523668344988809e-06,9.818655144449963e-06,-2.949867994611542e-07,-3.2329177044996184e-07,37.29127957157233
2019-12-30,9.509320607450219e-06,9.789896100489815e-06,-2.805754930395965e-07,-3.147485149678888e-07,40.05617470890581
